2443	Quaquaversal Crack	https://www.redriverclimbing.com/RRCGuide/?type=route&id=1310	Mixed	65	5.8	3.25	Locate an obvious cave 40 feet up the wall. Begin on the easy right angling flake right of ''Crack 'n Up" and climb up and right to a single bolt before entering the giant hueco. Stem, jam, and face climb up and out of the cave. Some exposed stemming will take you to the anchors.	7	9		0
2444	Netizen Hacktivist	https://www.redriverclimbing.com/RRCGuide/?type=route&id=1293	Sport	60	5.9+	3.18	Balance up the steepening slab right of ''Crack 'n Up" until you reach an orange water groove. Ascend the sculpted shelves, edges, pinches, and pockets. Watch out for my furry flying 4-legged friends along the way.	8	13	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/5bb0d7eb58761,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/43fb1107165dd	0
2445	Cosmic Trigger	https://www.redriverclimbing.com/RRCGuide/?type=route&id=1200	Sport	70	5.12b	4.61	Just right of ''Netizen Hacktivist" is an obvious black arete with a golden bolted face to the right. Moderate climbing on jugs and pinches leads to a good bouldery crux. Mantle past the final bolt to anchors on roof.	9	31	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/4b661be195d9e,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/49193d36bce17	0
2446	Cybersex	https://www.redriverclimbing.com/RRCGuide/?type=route&id=1264	Trad	65	5.7	1	Approximately 80' right of ''Cosmic Trigger" and just left of Psyberpunk is a large flake protected with large gear. Easy climbing leads to a ledge in the middle of the wall. Short crack leads to large ledge. Put in directional and belay off Psyberpunk anchors.	10	6		0
2447	Psyberpunk	https://www.redriverclimbing.com/RRCGuide/?type=route&id=1198	Sport	65	5.11c	4.13	60 ft right of ''Cosmic Trigger", past "Cybersex" and a large boulder/flake against the main wall, then up a small ledge. Last route before Stadium Area. Mostly jugs to two crimpy face sections to exit jugs.	11	25	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/455a226d432b4,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/4547ca2b9a739	0
2448	Consenting Adult	https://www.redriverclimbing.com/RRCGuide/?type=route&id=3412	Sport	65	5.11b	3.25	More high-quality technical face right of Psyberpunk. Great rock and mellow for most of the ride, but bring your A game for the sustained crux in the middle.	12	24	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/5a233f16aa92c	0
2513	Song of Solomon	https://www.redriverclimbing.com/RRCGuide/?type=route&id=2491	Sport	80	5.13b	3.5	The furthest left line. A vertical start leads to a hard crux followed by superb moves on an overhanging right-leaning arete. Equipped by Dustin Stephens.	1	38	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/506127289e9d5	0
2514	The Stallion	https://www.redriverclimbing.com/RRCGuide/?type=route&id=2492	Sport	80	5.12b	4	Radical techy slopers lead to a massively overhanging wave of rock. Lay-down rest at the last bolt, then crank the sit-down boulder problem to a thank-god jug at the anchor. There is a two-bolt extension above this anchor that is an open project and ''V-hard".	2	31	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/506126a6cbf4c	0
2515	The Agile Process	https://www.redriverclimbing.com/RRCGuide/?type=route&id=2493	Sport	70	5.11d	4	A rounded mossy arete leads to awesome moves out the big roof. The is a decent warmup but stays wet after many days of rain.	3	26	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/506126d6abae2	0
2516	Open Project 1	https://www.redriverclimbing.com/RRCGuide/?type=route&id=3500	Sport	100	Unknown	0	Equipped by Dustin Stephens. Marked by a hard, bouldery start and 2 permadraws in the middle.	3	9999		0
2517	No Stick, No Clip	https://www.redriverclimbing.com/RRCGuide/?type=route&id=2494	Sport	100	5.13d	0	Just left of Astrodog is this beautiful line with another hard bouldery start. Equipped by Dustin Stephens.	4	40		0
2518	Astrodog	https://www.redriverclimbing.com/RRCGuide/?type=route&id=2495	Sport	100	5.12d	4.6	A spectacular line that goes all the way to the top of the monster wall. Crank a boulder problem start to sustained pumping moves leading to a good rest before two upper cruxes. The tree is somewhat close at this point, but if you don't push out the falls are fine.	5	33	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/51e9ac4d76066,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/513fb4df864a3,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/50612770b5903	0
2519	Open Project 3	https://www.redriverclimbing.com/RRCGuide/?type=route&id=2496	Sport	80	Unknown	0	Right and downhill of Astrodog is this project that starts with a low roof. Expect hard moves at the 2nd and 3rd bolt and bring a brush. Equipped by Dustin Stephens.	6	9999		0
2708	Sabertooth	https://www.redriverclimbing.com/RRCGuide/?type=route&id=2327	Sport	55	5.10c	2.9	Start directly under the first bolt, or forvariety traverse in from the ramp, to the first bolt. Move through hiddenpockets and crimps to plate jugs above. Mantle the top to anchors in theroof.	undefined	18	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/4cc182502f204	0
2709	Prehistoric Extermination	https://www.redriverclimbing.com/RRCGuide/?type=route&id=2328	Sport	50	5.8+	3.78	Climb through plate jugs to abalancy, tricky finish with a crimp and a sidepull. Equipped by Isaac Heacock	undefined	10	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/58ecc9e2d85ab,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/4d7d57e117974,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/4cbf2ab46a027,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/4cb705918368a	0
2710	Ryanosaurus	https://www.redriverclimbing.com/RRCGuide/?type=route&id=2329	Sport	55	5.9	3.53	Start on the large block. Mantle onto a sloping ledge then get your feet up to pull over the roof. Climb jugs to the top. Equipped by Isaac Heacock	undefined	12	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/58ecca32df6bc,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/507cc05c3887a	0
2711	Watering Hole	https://www.redriverclimbing.com/RRCGuide/?type=route&id=2330	Sport	60	5.10a	2.37	Start on a ledge with a large hole in it.Climb through pockets and sidepulls to a challenging roof move. Use morepockets and sidepulls to the top. Top out to anchors back on a a largeledge. When lowering, stay left of the small crack at the top to avoid ropedrag.	undefined	16	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/5a54d854a127a,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/4da366c99de4c	0
2712	Neanderfall	https://www.redriverclimbing.com/RRCGuide/?type=route&id=2338	Sport	60	5.9	2.33	Smear up a slab to reach a bulge. Pull over it on plates to some slopers then walk up to the ledge.	undefined	12		0
2713	Coprolite	https://www.redriverclimbing.com/RRCGuide/?type=route&id=2339	Sport	0	5.8	1.18	Use small pockets to reach a great handjam and mantle.	undefined	9	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/507cbf6225cef,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/4f42c694c0623	0
2714	Basilisk	https://www.redriverclimbing.com/RRCGuide/?type=route&id=2340	Sport	20	5.7	1.51	Find the snake hold as you climb the featured face to a fun finish.	undefined	6	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/4d7d5721b41ad	0
2521	Babyface	https://www.redriverclimbing.com/RRCGuide/?type=route&id=2486	Sport	100	5.12b	4.53	Midway between the Boneyard and Midnight Surf is this long jug haul with a high sloping crux. A 60 meter rope will barely get you back to the ledge from which you start the route so be sure to tie a knot in the end of your rope.	0	31	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/503d0a3a7acfd	0
2522	Starfish and Coffee	https://www.redriverclimbing.com/RRCGuide/?type=route&id=2084	Sport	80	5.13a	0	This is the first route encountered to the right of the large ampitheater and waterfall. Begin on a large ramp/ledge feature and trend up and left toward an odd shaped hueco on the severely overhanging pocketed face. Rock quality may improve with more ascents but expect breakage in its early days.	1	37		0
2523	A Farewell to Arms	https://www.redriverclimbing.com/RRCGuide/?type=route&id=2085	Sport	80	5.13a	4.05	First bolted line from the left at the Surf. Tread lightly over fragile rock to a good hold a few feet beneath a body length roof. Crank up to the roof, get a shake, then bust through it for a good ledge over the lip. Recover then take on the extremely overhanging headwall on pockets and slopers.	2	37	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/56382863359f0	0
2524	The Crucible	https://www.redriverclimbing.com/RRCGuide/?type=route&id=2086	Sport	80	5.12c	4.46	Move about 20 feet right to the next line which begins on a stack of boulders. Climb 30 feet to reach a 3 foot roof. Pull over the roof to a ledge then take on the heavily featured overhanging face to the chains.	3	32	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/466414b8ac000,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/4664149a3e3d7	0
2525	Vortex	https://www.redriverclimbing.com/RRCGuide/?type=route&id=2087	Sport	80	5.12c	4.18	Begin 10 feet right of The Crucible and 15 feet left of a tree. Climb easy ground to a small roof. Pull over the roof then climb pockets to a high pocket crux just before the chains.	4	32	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/4664c2451e891,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/46641465196f5	0
2526	Tree Hugger	https://www.redriverclimbing.com/RRCGuide/?type=route&id=3371	Sport	80	5.11d	4.35	Wild jug-hauling with just a couple of tricky moves. Get an attentive belay and watch out for the tree down low. A 2 bolt extension up the black streak above adds some length and vert crimping with no change in difficulty.	4	26	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/55e468c291ccb	0
2527	Shiva	https://www.redriverclimbing.com/RRCGuide/?type=route&id=2088	Sport	80	5.13b	4.6	Move right from Vortex about 40 feet to the next bolted line. Begin 15 feet right of a tree. Boulder through the initial blank face to reach a series of long moves to large ledges. Power through a long undercling move to reach a decent ledge. Take the easy road out to the left or contrive straight up for a fun boulder problem. Equipped by Kipp Trummel.	5	38	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/53e1abb2b4ebb,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/4d801428f1f5b	0
2528	Tapeworm	https://www.redriverclimbing.com/RRCGuide/?type=route&id=2089	Sport	80	5.12d	4.89	15 feet right of Shiva is another bolted line. Climb a flake to reach the first bolt. Climb between bulges to flat ledges then cruise up the overhanging headwall making use of the occasional pocket and undercling. Save some oxygen for the high crux.	6	33	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/4843c13145921,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/46641512265d7,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/466414f1750db	0
2529	Cell Block Six	https://www.redriverclimbing.com/RRCGuide/?type=route&id=2090	Sport	80	5.12c	4.91	Move 20 feet right to the next line. Begin by climbing a flake then crank large moves through a series of incut holds to reach a high crux just before the chains.	7	32	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/51cba726f2fea,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/4fd91e727b947,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/4bd18fd3f3899,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/4664c21ac1163,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/46641559c5794,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/4664154501e90	0
2530	Iniquity	https://www.redriverclimbing.com/RRCGuide/?type=route&id=2091	Sport	90	5.12b	4.63	10 feet right of Cell Block Six is another excellent line. Pull a tough boulder problem to start then continue up the face on good incuts to reach a squat down rest on the large ramp. Move from the ramp to take on a series of large moves to good jugs.	8	31	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/4682d3347a05b,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/4664c1e4762e6,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/466415cac9d60,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/466415afe2e20	0
2531	Mellow Yellow	https://www.redriverclimbing.com/RRCGuide/?type=route&id=2092	Sport	80	5.11b	2.58	Begin just left of the blunt arete 20 feet right of Iniquity. Tread the edge of the arete and bypass a large roof by moving right. Continue up a vertical face on huge holds to the anchors.	9	24	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/4bd227f0db943	0
2801	Zendebad	https://www.redriverclimbing.com/RRCGuide/?type=route&id=2142	Sport	55	5.13a	4.5	This is the first route encountered after the top of the wood stairs. It begins left of a blunt arete. Make a difficult move to start then continue through a series of bizarre and powerful moves on slopers, small crimps, and knobs to a more overhanging and pumpy finish on sidepulls and pinches.	1	37	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/4843f0833ba0f,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/4742e9b9334c2	0
2802	Rostam	https://www.redriverclimbing.com/RRCGuide/?type=route&id=2143	Sport	55	5.12c	4	This is the next line 15 feet left of Zendebad. Bust through sloping holds and sequential moves taking advantage of an occasional shake along the way.	2	32	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/4843f32e56d17	0
2803	Ferdowsi	https://www.redriverclimbing.com/RRCGuide/?type=route&id=2144	Sport	65	5.11b	1	Climb down a wood ladder from the ledge which the previous two routes begin on then head left about 50 feet to a taller wall with three lines. This is the first line from the right. Climb to a horizontal break midway then take on the more overhanging second half of the route. Be careful making the next clip after leaving the midway ledge.	3	24		0
2804	Paladine	https://www.redriverclimbing.com/RRCGuide/?type=route&id=2145	Sport	65	5.12a	3	Next route left of Ferdowsi.	4	30		0
2805	Apadana	https://www.redriverclimbing.com/RRCGuide/?type=route&id=2146	Sport	65	5.12a	2.6	This is the last route on the wall and begins near a low crack. Start with a difficult opening move then climb to a bulge beneath the second bolt. Make a tough move to reach a deep pocket near the bolt then continue up the face on sequential limestone like finger pockets.	5	30		0
2761	Creeping Elegance	https://www.redriverclimbing.com/RRCGuide/?type=route&id=2100	Sport	45	5.11a	3.21	This line is located 30 feet left of Dragon's Tail. Surprisingly pumpy for its length.	1	23	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/5783fe2c22eaf	0
